Circuit_ID,Driver_ID,Team_ID,Position,Starting Grid,Laps,Time/Retired,Points,Fastest Lap,Year,Total Time/Gap/Retirement,+1 Pt,Set Fastest Lap,Fastest Lap Time
27,11,16,4,9.0,60,,12,No,2020,+16.070,,,
27,26,3,5,10.0,60,,10,No,2020,+21.905,,,
27,39,17,6,12.0,60,,8,No,2020,+22.766,,,
27,41,4,7,4.0,60,,6,No,2020,+30.841,,,
27,7,16,8,20.0,60,,4,No,2020,+32.596,,,
27,16,12,9,16.0,60,,2,No,2020,+39.081,,,
27,35,20,10,14.0,60,,1,No,2020,+40.035,,,
27,19,4,11,11.0,60,,0,No,2020,+40.810,,,
27,8,20,12,19.0,60,,0,No,2020,+41.476,,,
27,3,12,13,15.0,60,,0,No,2020,+49.585,,,
27,47,5,14,18.0,60,,0,No,2020,+54.449,,,
27,10,17,15,13.0,60,,0,No,2020,+55.588,,,
27,43,3,NC,8.0,42,,0,No,2020,DNF,,,
27,44,2,NC,5.0,23,,0,No,2020,DNF,,,
27,34,13,NC,7.0,22,,0,No,2020,DNF,,,
27,6,1,NC,1.0,18,,0,No,2020,DNF,,,
27,45,5,NC,17.0,12,,0,No,2020,DNF,,,
28,20,1,1,1.0,66,,26,Yes,2020,1:29:56.828,,,
28,6,1,2,2.0,66,,18,No,2020,+25.592,,,
28,27,2,3,3.0,66,,15,No,2020,+34.508,,,
28,41,4,4,4.0,66,,12,No,2020,+65.312,,,
28,39,17,5,9.0,65,,10,No,2020,+1 lap,,,
28,26,3,6,7.0,65,,8,No,2020,+1 lap,,,
28,11,16,7,5.0,65,,6,No,2020,+1 lap,,,
28,34,13,8,11.0,65,,4,No,2020,+1 lap,,,
28,2,13,9,10.0,65,,2,No,2020,+1 lap,,,
28,19,4,10,15.0,65,,1,No,2020,+1 lap,,,
28,8,20,11,16.0,65,,0,No,2020,+1 lap,,,
28,44,2,12,6.0,65,,0,No,2020,+1 lap,,,
28,43,3,13,8.0,65,,0,No,2020,+1 lap,,,
28,45,5,14,14.0,65,,0,No,2020,+1 lap,,,
28,35,20,15,17.0,65,,0,No,2020,+1 lap,,,
28,3,12,16,19.0,65,,0,No,2020,+1 lap,,,
28,16,12,17,18.0,65,,0,No,2020,+1 lap,,,
28,47,5,18,20.0,64,,0,No,2020,+2 laps,,,
28,10,17,19,13.0,64,,0,No,2020,+2 laps,,,
28,36,16,NC,12.0,51,,0,No,2020,DNF,,,
29,20,1,1,2.0,63,,26,Yes,2020,1:28:32.430,,,
29,6,1,2,1.0,63,,18,No,2020,+5.783,,,
29,2,13,3,5.0,63,,15,No,2020,+14.320,,,
29,10,17,4,8.0,63,,12,No,2020,+15.141,,,
29,41,4,5,7.0,63,,10,No,2020,+19.111,,,
29,11,16,6,11.0,63,,8,No,2020,+19.652,,,
29,26,3,7,10.0,63,,6,No,2020,+20.230,,,
29,43,3,8,9.0,63,,4,No,2020,+21.131,,,
29,8,20,9,18.0,63,,2,No,2020,+22.224,,,
29,35,20,10,20.0,63,,1,No,2020,+26.398,,,
29,47,5,11,19.0,63,,0,No,2020,+27.135,,,
29,19,4,12,14.0,63,,0,No,2020,+28.453,,,
29,36,16,13,15.0,63,,0,No,2020,+29.163,,,
29,16,12,14,16.0,63,,0,No,2020,+32.935,,,
29,44,2,15,6.0,63,,0,No,2020,+57.284,,,
29,45,5,NC,13.0,51,,0,No,2020,DNF,,,
29,27,2,NC,3.0,50,,0,No,2020,DNF,,,
29,3,12,NC,17.0,47,,0,No,2020,DNF,,,
29,34,13,NC,12.0,27,,0,No,2020,DNF,,,
29,39,17,NC,4.0,8,,0,No,2020,DNF,,,
30,20,1,1,6.0,58,,25,No,2020,1:42:19.313,,,
30,11,16,2,3.0,58,,18,No,2020,+31.633,,,
30,19,4,3,11.0,58,,15,No,2020,+31.960,,,
30,41,4,4,12.0,58,,12,No,2020,+33.858,,,
30,26,3,5,15.0,58,,10,No,2020,+34.363,,,
30,27,2,6,2.0,58,,8,No,2020,+44.873,,,
30,44,2,7,4.0,58,,6,No,2020,+46.484,,,
30,43,3,8,14.0,58,,5,Yes,2020,+61.259,,,
30,36,16,9,1.0,58,,2,No,2020,+72.353,,,
30,2,13,10,5.0,58,,1,No,2020,+95.460,,,
30,34,13,11,7.0,57,,0,No,2020,+1 lap,,,
30,10,17,12,16.0,57,,0,No,2020,+1 lap,,,
30,39,17,13,19.0,57,,0,No,2020,+1 lap,,,
30,6,1,14,9.0,57,,0,No,2020,+1 lap,,,
30,8,20,15,8.0,57,,0,No,2020,+1 lap,,,
30,45,5,16,20.0,57,,0,No,2020,+1 lap,,,
30,3,12,17,13.0,55,,0,No,2020,DNF,,,
30,16,12,NC,17.0,49,,0,No,2020,DNF,,,
30,47,5,NC,18.0,39,,0,No,2020,DNF,,,
30,35,20,NC,10.0,11,,0,No,2020,DNF,,,
3,20,1,1,1.0,57,,25,No,2020,2:59:47.515,,,
3,27,2,2,3.0,57,,19,Yes,2020,+1.254,,,
3,44,2,3,4.0,57,,15,No,2020,+8.005,,,
3,43,3,4,9.0,57,,12,No,2020,+11.337,,,
3,26,3,5,15.0,57,,10,No,2020,+11.787,,,
3,39,17,6,8.0,57,,8,No,2020,+11.942,,,
3,2,13,7,6.0,57,,6,No,2020,+19.368,,,
3,6,1,8,2.0,57,,4,No,2020,+19.680,,,
3,34,13,9,7.0,57,,2,No,2020,+22.803,,,
3,41,4,10,12.0,56,,1,No,2020,+1 lap,,,
3,10,17,11,10.0,56,,0,No,2020,+1 lap,,,
3,45,5,12,14.0,56,,0,No,2020,+1 lap,,,
3,19,4,13,11.0,56,,0,No,2020,+1 lap,,,
3,47,5,14,20.0,56,,0,No,2020,+1 lap,,,
3,8,20,15,17.0,56,,0,No,2020,+1 lap,,,
3,35,20,16,16.0,56,,0,No,2020,+1 lap,,,
3,3,12,17,18.0,56,,0,No,2020,+1 lap,,,
3,11,16,18,5.0,53,,0,No,2020,DNF,,,
3,36,16,NC,13.0,2,,0,No,2020,DNF,,,
3,16,12,NC,19.0,0,,0,No,2020,DNF,,,
31,11,16,1,5.0,87,,25,No,2020,1:31:15.114,,,
31,34,13,2,11.0,87,,18,No,2020,+10.518,,,
31,36,16,3,10.0,87,,15,No,2020,+11.869,,,
31,26,3,4,8.0,87,,12,No,2020,+12.580,,,
31,2,13,5,7.0,87,,10,No,2020,+13.330,,,
31,44,2,6,12.0,87,,8,No,2020,+13.842,,,
31,10,17,7,6.0,87,,6,No,2020,+14.534,,,
31,6,1,8,1.0,87,,4,No,2020,+15.389,,,
31,45,1,9,2.0,87,,3,Yes,2020,+18.556,,,
31,43,3,10,15.0,87,,1,No,2020,+19.541,,,
31,39,17,11,9.0,87,,0,No,2020,+20.527,,,
31,19,4,12,13.0,87,,0,No,2020,+22.611,,,
31,35,20,13,14.0,87,,0,No,2020,+24.111,,,
31,8,20,14,19.0,87,,0,No,2020,+26.153,,,
31,3,12,15,16.0,87,,0,No,2020,+32.370,,,
31,48,5,16,18.0,87,,0,No,2020,+33.674,,,
31,49,12,17,20.0,87,,0,No,2020,+36.858,,,
31,47,5,NC,17.0,52,,0,No,2020,DNF,,,
31,27,2,NC,3.0,0,,0,No,2020,DNF,,,
31,41,4,NC,4.0,0,,0,No,2020,DNF,,,
19,27,2,1,1.0,55,,25,No,2020,1:36:28.645,,,
19,6,1,2,2.0,55,,18,No,2020,+15.976,,,
19,20,1,3,3.0,55,,15,No,2020,+18.415,,,
19,44,2,4,5.0,55,,12,No,2020,+19.987,,,
19,43,3,5,4.0,55,,10,No,2020,+60.729,,,
19,26,3,6,6.0,55,,8,No,2020,+65.662,,,
19,2,13,7,11.0,55,,7,Yes,2020,+73.748,,,
19,39,17,8,9.0,55,,4,No,2020,+89.718,,,
19,34,13,9,10.0,55,,2,No,2020,+101.069,,,
19,36,16,10,8.0,55,,1,No,2020,+102.738,,,
19,10,17,11,7.0,54,,0,No,2020,+1 lap,,,
19,8,20,12,15.0,54,,0,No,2020,+1 lap,,,
19,41,4,13,12.0,54,,0,No,2020,+1 lap,,,
19,19,4,14,13.0,54,,0,No,2020,+1 lap,,,
19,45,5,15,16.0,54,,0,No,2020,+1 lap,,,
19,35,20,16,14.0,54,,0,No,2020,+1 lap,,,
19,47,5,17,18.0,54,,0,No,2020,+1 lap,,,
19,3,12,18,20.0,54,,0,No,2020,+1 lap,,,
19,49,12,19,17.0,53,,0,No,2020,+2 laps,,,
19,11,16,NC,19.0,8,,0,No,2020,DNF,,,
3,20,1,1,2.0,56,1:32:03.897,25,1:34.015,2021,,No,,
3,27,2,2,1.0,56,+0.745,18,1:33.228,2021,,No,,
3,6,1,3,3.0,56,+37.383,16,1:32.090,2021,,Yes,,
3,43,3,4,7.0,56,+46.466,12,1:34.396,2021,,No,,
3,11,2,5,11.0,56,+52.047,10,1:33.970,2021,,No,,
3,41,4,6,4.0,56,+59.090,8,1:34.988,2021,,No,,
3,2,3,7,6.0,56,+66.004,6,1:34.932,2021,,No,,
3,26,4,8,8.0,56,+67.100,4,1:34.509,2021,,No,,
3,50,17,9,13.0,56,+85.692,2,1:34.761,2021,,No,,
3,36,18,10,10.0,56,+86.713,1,1:34.865,2021,,No,,
3,8,20,11,14.0,56,+88.864,0,1:35.192,2021,,No,,
3,35,20,12,12.0,55,+1 lap,0,1:35.122,2021,,No,,
3,34,19,13,16.0,55,+1 lap,0,1:35.250,2021,,No,,
3,45,5,14,15.0,55,+1 lap,0,1:35.036,2021,,No,,
3,19,18,15,20.0,55,+1 lap,0,1:35.566,2021,,No,,
3,51,12,16,18.0,55,+1 lap,0,1:36.134,2021,,No,,
3,39,17,17,5.0,52,DNF,0,1:34.090,2021,,No,,
3,47,5,18,17.0,51,DNF,0,1:36.602,2021,,No,,
3,5,19,NC,9.0,32,DNF,0,1:36.063,2021,,No,,
3,52,12,NC,19.0,0,DNF,0,,2021,,No,,
29,27,2,1,2.0,63,2:02:34.598,25,1:17.524,2021,,No,,
29,20,1,2,1.0,63,+22.000,19,1:16.702,2021,,Yes,,
29,43,3,3,7.0,63,+23.702,15,1:18.259,2021,,No,,
29,41,4,4,4.0,63,+25.579,12,1:18.379,2021,,No,,
29,26,4,5,11.0,63,+27.036,10,1:18.490,2021,,No,,
29,2,3,6,6.0,63,+51.220,8,1:19.341,2021,,No,,
29,39,17,7,5.0,63,+52.818,6,1:18.782,2021,,No,,
29,36,18,8,10.0,63,+56.909,4,1:18.994,2021,,No,,
29,34,19,9,9.0,63,+65.704,2,1:19.417,2021,,No,,
29,5,19,10,15.0,63,+66.561,1,1:19.396,2021,,No,,
29,11,2,11,2.0,63,+67.151,0,1:18.334,2021,,No,,
29,50,17,12,20.0,63,+73.184,0,1:18.353,2021,,No,,
29,8,20,13,16.0,63,+94.773,0,1:19.422,2021,,No,,
29,35,20,14,17.0,62,+1 lap,0,1:19.470,2021,,No,,
29,19,18,15,13.0,61,DNF,0,1:19.074,2021,,No,,
29,51,12,16,18.0,61,+2 laps,0,1:19.193,2021,,No,,
29,52,12,17,19.0,61,+2 laps,0,1:20.402,2021,,No,,
29,6,1,NC,8.0,30,DNF,0,1:28.485,2021,,No,,
29,45,5,NC,12.0,30,DNF,0,1:26.543,2021,,No,,
29,47,5,NC,14.0,0,DNF,0,,2021,,No,,
28,20,1,1,2.0,66,1:34:31.421,25,1:20.933,2021,,No,,
28,27,2,2,3.0,66,+29.148,18,1:20.695,2021,,No,,
28,6,1,3,1.0,66,+33.530,16,1:19.865,2021,,Yes,,
28,11,2,4,4.0,66,+39.735,12,1:20.643,2021,,No,,
28,43,3,5,7.0,66,+51.369,10,1:21.696,2021,,No,,
28,41,4,6,8.0,66,+55.781,8,1:21.496,2021,,No,,
28,34,19,7,6.0,66,+63.749,6,1:21.886,2021,,No,,
28,5,19,8,13.0,66,+64.808,4,1:21.032,2021,,No,,
28,2,3,9,16.0,66,+75.369,2,1:21.987,2021,,No,,
28,39,17,10,9.0,66,+76.463,1,1:22.014,2021,,No,,
28,26,4,11,5.0,66,+78.955,0,1:22.325,2021,,No,,
28,35,20,12,12.0,65,+1 lap,0,1:22.167,2021,,No,,
28,19,18,13,10.0,65,+1 lap,0,1:22.416,2021,,No,,
28,36,18,14,17.0,65,+1 lap,0,1:21.970,2021,,No,,
28,50,17,15,14.0,65,+1 lap,0,1:22.058,2021,,No,,
28,45,5,16,11.0,65,+1 lap,0,1:22.654,2021,,No,,
28,51,12,17,19.0,64,+2 laps,0,1:22.755,2021,,No,,
28,47,5,18,18.0,64,+2 laps,0,1:23.155,2021,,No,,
28,52,12,19,20.0,64,+2 laps,0,1:23.641,2021,,No,,
28,8,20,NC,15.0,1,DNF,0,,2021,,No,,
5,20,1,1,1.0,66,1:33:07.680,25,1:20.665,2021,,No,,
5,27,2,2,2.0,66,+15.841,19,1:18.149,2021,,Yes,,
5,6,1,3,3.0,66,+26.610,15,1:19.430,2021,,No,,
5,41,4,4,4.0,66,+54.616,12,1:20.459,2021,,No,,
5,11,2,5,8.0,66,+63.671,10,1:19.483,2021,,No,,
5,2,3,6,7.0,66,+73.768,8,1:21.853,2021,,No,,
5,26,4,7,6.0,66,+74.670,6,1:21.568,2021,,No,,
5,43,3,8,9.0,65,+1 lap,4,1:21.279,2021,,No,,
5,34,19,9,5.0,65,+1 lap,2,1:23.311,2021,,No,,
5,39,17,10,12.0,65,+1 lap,1,1:21.375,2021,,No,,
5,36,18,11,11.0,65,+1 lap,0,1:22.607,2021,,No,,
5,8,20,12,17.0,65,+1 lap,0,1:22.868,2021,,No,,
5,19,18,13,13.0,65,+1 lap,0,1:22.820,2021,,No,,
5,45,5,14,15.0,65,+1 lap,0,1:23.208,2021,,No,,
5,35,20,15,14.0,65,+1 lap,0,1:22.802,2021,,No,,
5,47,5,16,19.0,65,+1 lap,0,1:22.905,2021,,No,,
5,5,19,17,10.0,65,+1 lap,0,1:21.182,2021,,No,,
5,51,12,18,18.0,64,+2 laps,0,1:22.637,2021,,No,,
5,52,12,19,20.0,64,+2 laps,0,1:24.040,2021,,No,,
5,50,17,NC,16.0,6,DNF,0,1:24.825,2021,,No,,
6,27,2,1,2.0,78,1:38:56.820,25,1:14.649,2021,,No,,
6,26,4,2,4.0,78,+8.968,18,1:14.621,2021,,No,,
6,43,3,3,5.0,78,+19.427,15,1:14.670,2021,,No,,
6,11,2,4,9.0,78,+20.490,12,1:14.552,2021,,No,,
6,19,18,5,8.0,78,+52.591,10,1:15.316,2021,,No,,
6,39,17,6,6.0,78,+53.896,8,1:15.412,2021,,No,,
6,20,1,7,7.0,78,+68.231,7,1:12.909,2021,,Yes,,
6,36,18,8,13.0,77,+1 lap,4,1:14.674,2021,,No,,
6,34,19,9,11.0,77,+1 lap,2,1:15.316,2021,,No,,
6,35,20,10,10.0,77,+1 lap,1,1:15.331,2021,,No,,
6,8,20,11,14.0,77,+1 lap,0,1:14.971,2021,,No,,
6,2,3,12,12.0,77,+1 lap,0,1:14.578,2021,,No,,
6,5,19,13,17.0,77,+1 lap,0,1:15.026,2021,,No,,
6,45,5,14,15.0,77,+1 lap,0,1:15.539,2021,,No,,
6,47,5,15,18.0,77,+1 lap,0,1:15.373,2021,,No,,
6,50,17,16,16.0,77,+1 lap,0,1:14.037,2021,,No,,
6,52,12,17,19.0,75,+3 laps,0,1:16.866,2021,,No,,
6,51,12,18,20.0,75,+3 laps,0,1:16.425,2021,,No,,
6,6,1,NC,3.0,29,DNF,0,1:15.706,2021,,No,,
6,41,4,NC,1.0,0,DNS,0,,2021,,No,,
22,11,2,1,6.0,51,2:13:36.410,25,1:44.687,2021,,No,,
22,19,18,2,11.0,51,+1.385,18,1:44.890,2021,,No,,
22,39,17,3,4.0,51,+2.762,15,1:45.220,2021,,No,,
22,41,4,4,1.0,51,+3.828,12,1:45.382,2021,,No,,
22,43,3,5,9.0,51,+4.754,10,1:45.326,2021,,No,,
22,5,19,6,8.0,51,+6.382,8,1:45.624,2021,,No,,
22,50,17,7,7.0,51,+6.624,6,1:44.939,2021,,No,,
22,26,4,8,5.0,51,+7.709,4,1:45.700,2021,,No,,
22,2,3,9,13.0,51,+8.874,2,1:45.713,2021,,No,,
22,8,20,10,14.0,51,+9.576,1,1:45.601,2021,,No,,
22,35,20,11,20.0,51,+10.254,0,1:45.575,2021,,No,,
22,6,1,12,10.0,51,+11.264,0,1:45.665,2021,,No,,
22,51,12,13,17.0,51,+14.241,0,1:47.624,2021,,No,,
22,52,12,14,18.0,51,+14.315,0,1:47.747,2021,,No,,
22,20,1,15,2.0,51,+17.668,0,1:44.769,2021,,No,,
22,47,5,16,16.0,51,+42.379,0,1:46.608,2021,,No,,
22,45,5,17,15.0,48,DNF,0,1:45.959,2021,,No,,
22,27,2,18,3.0,45,DNF,0,1:44.481,2021,,No,,
22,36,18,NC,19.0,29,DNF,0,1:46.207,2021,,No,,
22,34,19,NC,12.0,3,DNF,0,1:50.850,2021,,No,,
23,27,2,1,1.0,53,1:27:25.770,26,1:36.404,2021,,Yes,,
23,20,1,2,2.0,53,+2.904,18,1:37.410,2021,,No,,
23,11,2,3,4.0,53,+8.811,15,1:36.693,2021,,No,,
23,6,1,4,3.0,53,+14.618,12,1:36.960,2021,,No,,
23,43,3,5,8.0,53,+64.032,10,1:37.425,2021,,No,,
23,2,3,6,10.0,53,+75.857,8,1:38.324,2021,,No,,
23,39,17,7,6.0,53,+76.596,6,1:38.103,2021,,No,,
23,5,19,8,9.0,53,+77.695,4,1:37.646,2021,,No,,
23,19,18,9,12.0,53,+79.666,2,1:37.138,2021,,No,,
23,36,18,10,19.0,53,+91.946,1,1:37.828,2021,,No,,
23,26,4,11,5.0,53,+99.337,0,1:38.931,2021,,No,,
23,45,5,12,14.0,52,+1 lap,0,1:38.314,2021,,No,,
23,50,17,13,20.0,52,+1 lap,0,1:38.980,2021,,No,,
23,34,19,14,11.0,52,+1 lap,0,1:38.645,2021,,No,,
23,35,20,15,13.0,52,+1 lap,0,1:38.702,2021,,No,,
23,41,4,16,7.0,52,+1 lap,0,1:37.681,2021,,No,,
23,8,20,17,17.0,52,+1 lap,0,1:37.992,2021,,No,,
23,47,5,18,16.0,52,+1 lap,0,1:38.313,2021,,No,,
23,51,12,19,15.0,52,+1 lap,0,1:38.847,2021,,No,,
23,52,12,20,18.0,52,+1 lap,0,1:39.317,2021,,No,,
24,27,2,1,1.0,71,1:22:18.925,25,1:08.017,2021,,No,,
24,20,1,2,2.0,71,+35.743,19,1:07.058,2021,,Yes,,
24,6,1,3,5.0,71,+46.907,15,1:08.619,2021,,No,,
24,11,2,4,4.0,71,+47.434,12,1:07.894,2021,,No,,
24,43,3,5,3.0,70,+1 lap,10,1:08.903,2021,,No,,
24,26,4,6,12.0,70,+1 lap,8,1:08.609,2021,,No,,
24,41,4,7,7.0,70,+1 lap,6,1:08.738,2021,,No,,
24,36,18,8,9.0,70,+1 lap,4,1:09.787,2021,,No,,
24,5,19,9,8.0,70,+1 lap,2,1:09.749,2021,,No,,
24,50,17,10,11.0,70,+1 lap,1,1:09.650,2021,,No,,
24,8,20,11,18.0,70,+1 lap,0,1:09.128,2021,,No,,
24,19,18,12,14.0,70,+1 lap,0,1:09.821,2021,,No,,
24,2,3,13,13.0,70,+1 lap,0,1:09.305,2021,,No,,
24,34,19,14,17.0,70,+1 lap,0,1:09.576,2021,,No,,
24,35,20,15,15.0,70,+1 lap,0,1:09.723,2021,,No,,
24,51,12,16,19.0,69,+2 laps,0,1:10.005,2021,,No,,
24,47,5,17,16.0,68,+3 laps,0,1:10.104,2021,,No,,
24,52,12,18,20.0,68,+3 laps,0,1:10.951,2021,,No,,
24,45,5,NC,10.0,36,DNF,0,1:10.499,2021,,No,,
24,39,17,NC,6.0,1,DNF,0,,2021,,No,,
8,27,2,1,1.0,71,1:23:54.543,26,1:06.200,2021,,Yes,,
8,6,1,2,5.0,71,+17.973,18,1:08.374,2021,,No,,
8,43,3,3,2.0,71,+20.019,15,1:08.471,2021,,No,,
8,20,1,4,4.0,71,+46.452,12,1:08.126,2021,,No,,
8,26,4,5,10.0,71,+57.144,10,1:07.762,2021,,No,,
8,11,2,6,3.0,71,+57.915,8,1:08.192,2021,,No,,
8,2,3,7,13.0,71,+60.395,6,1:08.820,2021,,No,,
8,41,4,8,12.0,71,+61.195,4,1:08.698,2021,,No,,
8,39,17,9,6.0,71,+61.844,2,1:08.146,2021,,No,,
8,5,19,10,14.0,70,+1 lap,1,1:08.405,2021,,No,,
8,45,5,11,8.0,70,+1 lap,0,1:08.900,2021,,No,,
8,50,17,12,7.0,70,+1 lap,0,1:08.455,2021,,No,,
8,36,18,13,9.0,70,+1 lap,0,1:08.659,2021,,No,,
8,35,20,14,15.0,70,+1 lap,0,1:09.042,2021,,No,,
8,8,20,15,16.0,70,+1 lap,0,1:08.520,2021,,No,,
8,47,5,16,18.0,70,+1 lap,0,1:08.874,2021,,No,,
8,19,18,17,11.0,69,DNF,0,1:08.420,2021,,No,,
8,51,12,18,19.0,69,+2 laps,0,1:09.394,2021,,No,,
8,52,12,19,20.0,69,+2 laps,0,1:09.757,2021,,No,,
8,34,19,NC,17.0,0,DNF,0,,2021,,No,,
9,20,1,1,2.0,52,1:58:23.284,25,1:29.699,2021,,No,,
9,41,4,2,4.0,52,+3.871,18,1:30.569,2021,,No,,
9,6,1,3,3.0,52,+11.215,15,1:30.524,2021,,No,,
9,43,3,4,5.0,52,+28.573,12,1:31.420,2021,,No,,
9,2,3,5,6.0,52,+42.624,10,1:31.284,2021,,No,,
9,26,4,6,10.0,52,+43.454,8,1:31.223,2021,,No,,
9,5,19,7,7.0,52,+72.093,6,1:31.698,2021,,No,,
9,36,18,8,14.0,52,+74.289,4,1:31.992,2021,,No,,
9,34,19,9,9.0,52,+76.162,2,1:32.210,2021,,No,,
9,50,17,10,,52,+82.065,1,1:30.826,2021,,No,,
9,39,17,11,11.0,52,+85.327,0,1:30.266,2021,,No,,
9,45,5,12,12.0,51,+1 lap,0,1:32.049,2021,,No,,
9,35,20,13,15.0,51,+1 lap,0,1:32.346,2021,,No,,
9,47,5,14,17.0,51,+1 lap,0,1:32.477,2021,,No,,
9,8,20,15,13.0,51,+1 lap,0,1:31.895,2021,,No,,
9,11,2,16,20.0,51,+1 lap,0,1:28.617,2021,,No,,
9,52,12,17,19.0,51,+1 lap,0,1:32.909,2021,,No,,
9,51,12,18,18.0,51,+1 lap,0,1:32.862,2021,,No,,
9,19,18,NC,8.0,40,DNF,0,1:33.059,2021,,No,,
9,27,2,NC,1.0,0,DNF,0,,2021,,No,,
11,34,19,1,8.0,70,2:04:43.199,25,1:21.421,2021,,No,,
11,19,18,DQ,10.0,70,+1.859,0,1:21.459,2021,,No,,
11,20,1,2,1.0,70,+2.736,18,1:18.715,2021,,No,,
11,26,4,3,15.0,70,+15.018,15,1:21.423,2021,,No,,
11,5,19,4,9.0,70,+15.651,12,1:20.359,2021,,No,,
11,39,17,5,5.0,70,+63.614,11,1:18.394,2021,,Yes,,
11,50,17,6,16.0,70,+75.803,8,1:22.450,2021,,No,,
11,47,5,7,18.0,70,+77.910,6,1:22.831,2021,,No,,
11,45,5,8,17.0,70,+79.094,4,1:22.112,2021,,No,,
11,27,2,9,3.0,70,+80.244,2,1:20.945,2021,,No,,
11,8,20,10,13.0,69,+1 lap,1,1:21.518,2021,,No,,
11,2,3,11,11.0,69,+1 lap,0,1:22.802,2021,,No,,
11,51,12,12,20.0,69,+1 lap,0,1:22.711,2021,,No,,
11,35,20,13,14.0,69,+1 lap,0,1:22.736,2021,,No,,
11,52,12,NC,19.0,3,DNF,0,,2021,,No,,
11,43,3,NC,6.0,2,DNF,0,,2021,,No,,
11,6,1,NC,2.0,0,DNF,0,,2021,,No,,
11,11,2,NC,4.0,0,DNF,0,,2021,,No,,
11,41,4,NC,7.0,0,DNF,0,,2021,,No,,
11,36,18,NC,12.0,0,DNF,0,,2021,,No,,
12,27,2,1,1.0,1,0:03:27.071,125,,2021,,No,,
12,45,5,2,2.0,1,+1.995,9,,2021,,No,,
12,20,1,3,3.0,1,+2.601,75,,2021,,No,,
12,2,3,4,4.0,1,+4.496,6,,2021,,No,,
12,19,18,5,5.0,1,+7.479,5,,2021,,No,,
12,39,17,6,6.0,1,+10.177,4,,2021,,No,,
12,34,19,7,8.0,1,+11.579,3,,2021,,No,,
12,41,4,8,9.0,1,+12.608,2,,2021,,No,,
12,47,5,9,10.0,1,+15.484,1,,2021,,No,,
12,26,4,10,11.0,1,+16.166,5,,2021,,No,,
12,5,19,11,12.0,1,+20.590,0,,2021,,No,,
12,6,1,12,13.0,1,+22.414,0,,2021,,No,,
12,35,20,13,14.0,1,+24.163,0,,2021,,No,,
12,43,3,14,15.0,1,+27.109,0,,2021,,No,,
12,50,17,15,16.0,1,+28.329,0,,2021,,No,,
12,51,12,16,17.0,1,+29.507,0,,2021,,No,,
12,52,12,17,18.0,1,+31.993,0,,2021,,No,,
12,8,20,18,20.0,1,+36.054,0,,2021,,No,,
12,11,2,19,7.0,1,+38.205,0,,2021,,No,,
12,36,18,20,19.0,1,+44.108,0,,2021,,No,,
32,27,2,1,1.0,72,1:30:05.395,25,1:13.275,2021,,No,,
32,20,1,2,2.0,72,+20.932,19,1:11.097,2021,,Yes,,
32,6,1,3,3.0,72,+56.460,15,1:12.549,2021,,No,,
32,39,17,4,4.0,71,+1 lap,12,1:14.818,2021,,No,,
32,41,4,5,5.0,71,+1 lap,10,1:14.780,2021,,No,,
32,5,19,6,9.0,71,+1 lap,8,1:14.323,2021,,No,,
32,26,4,7,6.0,71,+1 lap,6,1:15.260,2021,,No,,
32,11,2,8,20.0,71,+1 lap,4,1:13.461,2021,,No,,
32,34,19,9,8.0,71,+1 lap,2,1:14.675,2021,,No,,
32,43,3,10,13.0,71,+1 lap,1,1:14.236,2021,,No,,
32,2,3,11,10.0,71,+1 lap,0,1:14.920,2021,,No,,
32,36,18,12,12.0,70,+2 laps,0,1:15.611,2021,,No,,
32,19,18,13,15.0,70,+2 laps,0,1:13.958,2021,,No,,
32,35,20,14,7.0,70,+2 laps,0,1:15.125,2021,,No,,
32,46,20,15,16.0,70,+2 laps,0,1:15.442,2021,,No,,
32,47,5,16,19.0,70,+2 laps,0,1:15.790,2021,,No,,
32,45,5,17,11.0,69,DNF,0,1:15.628,2021,,No,,
32,51,12,18,17.0,69,+3 laps,0,1:15.927,2021,,No,,
32,50,17,NC,14.0,48,DNF,0,1:15.783,2021,,No,,
32,52,12,NC,18.0,41,DNF,0,1:16.066,2021,,No,,
13,2,3,1,2.0,53,1:21:54.365,26,1:24.812,2021,,Yes,,
13,43,3,2,3.0,53,+1.747,18,1:24.971,2021,,No,,
13,6,1,3,19.0,53,+4.921,15,1:24.872,2021,,No,,
13,41,4,4,5.0,53,+7.309,12,1:25.319,2021,,No,,
13,11,2,5,8.0,53,+8.723,10,1:25.156,2021,,No,,
13,26,4,6,6.0,53,+10.535,8,1:25.559,2021,,No,,
13,36,18,7,9.0,53,+15.804,6,1:25.853,2021,,No,,
13,5,19,8,10.0,53,+17.201,4,1:25.472,2021,,No,,
13,45,5,9,14.0,53,+19.742,2,1:25.835,2021,,No,,
13,34,19,10,12.0,53,+20.868,1,1:25.566,2021,,No,,
13,47,5,11,13.0,53,+23.743,0,1:25.953,2021,,No,,
13,19,18,12,11.0,53,+24.601,0,1:25.938,2021,,No,,
13,35,20,13,7.0,53,+27.216,0,1:25.718,2021,,No,,
13,46,20,14,17.0,53,+29.769,0,1:25.849,2021,,No,,
13,51,12,15,18.0,53,+51.088,0,1:26.707,2021,,No,,
13,52,12,NC,16.0,41,DNF,0,1:27.202,2021,,No,,
13,20,1,NC,4.0,25,DNF,0,1:25.870,2021,,No,,
13,27,2,NC,1.0,25,DNF,0,1:25.173,2021,,No,,
